training_episode_index,mean_score,mean_time_per_episode,win_rate,mean_steps_per_episode,mean_time_per_step
33999,0.876,0.001830894947052002,0.915,3.853,0.0004750502665837606
34999,0.795,0.0019875283241271974,0.841,4.118,0.0004826097289721171
35999,0.882,0.0017681355476379394,0.9,3.69,0.00047931205034255984
36999,0.823,0.0018863682746887208,0.87,3.818,0.000494725227355957
37999,0.736,0.0020613706111907958,0.814,4.258,0.00048435372908910113
38999,0.823,0.0033031420707702636,0.856,3.894,0.0008376636783281962
39999,0.778,0.0018337039947509766,0.855,3.787,0.00048420074780782066
40999,0.734,0.002046623468399048,0.806,4.236,0.0004828983783721924
41999,0.746,0.0019358799457550049,0.834,4.039,0.0004788235267003377
42999,0.819,0.0019093577861785888,0.872,4.0,0.00047732938130696617
43999,0.833,0.001961834907531738,0.869,4.057,0.00048357696533203126
44999,0.844,0.001843109130859375,0.896,3.811,0.00048352091709772744
45999,0.827,0.0019299836158752442,0.875,3.896,0.0004953113675117492
46999,0.697,0.0018796381950378419,0.811,3.951,0.0004755504051844279
47999,0.826,0.001945258378982544,0.867,3.925,0.0004956045508384705
48999,0.669,0.002077589988708496,0.724,4.298,0.0004832854151725769
49999,0.667,0.002084017276763916,0.744,4.279,0.00048684927622477214
50999,0.887,0.0018971376419067382,0.9,3.919,0.0004839317560195923
51999,0.872,0.0017683267593383788,0.916,3.661,0.0004827186226844788
52999,0.69,0.0019631662368774414,0.778,4.021,0.0004880664269129435
53999,0.823,0.0017877197265625,0.872,3.678,0.000485707155863444
54999,0.837,0.001894465684890747,0.896,3.864,0.0004895992318789164
55999,0.914,0.0018025996685028076,0.944,3.717,0.00048470085859298704
56999,0.846,0.0018958969116210937,0.892,3.967,0.00047784320910771686
57999,0.909,0.0016262631416320802,0.933,3.408,0.0004769501606623332
58999,0.867,0.0016782774925231934,0.916,3.539,0.0004739667852719625
59999,0.856,0.0016967310905456542,0.89,3.53,0.0004803371985753377
60999,0.883,0.0017360310554504395,0.915,3.617,0.00047942912578582763
61999,0.943,0.0015700759887695313,0.947,3.32,0.0004728697141011556
62999,0.813,0.001830420732498169,0.856,3.848,0.00047573957045873004
63999,0.864,0.0018661677837371825,0.906,3.421,0.0005451439221700032
64999,0.841,0.002183922529220581,0.882,4.048,0.0005397500197092692
65999,0.896,0.0018042395114898683,0.916,3.85,0.0004681469678878784
66999,0.748,0.002001382827758789,0.796,4.189,0.00047775501012802126
67999,0.861,0.0018291099071502685,0.894,3.811,0.0004797826449076335
68999,0.874,0.0018250782489776611,0.882,3.793,0.0004810628851254781
69999,0.826,0.0018502061367034913,0.873,3.875,0.000476754621664683
70999,0.777,0.002226450204849243,0.807,4.248,0.0005241743167241415
71999,0.754,0.0021129207611083984,0.795,4.443,0.00047524440685908
72999,0.778,0.0020867471694946287,0.809,4.234,0.000493053154150645
73999,0.84,0.0018973886966705323,0.854,4.067,0.00046643044948577883
74999,0.934,0.0016199293136596679,0.94,3.396,0.0004769328276316325
75999,0.883,0.001591611385345459,0.9,3.682,0.0004319495360056559
76999,0.911,0.0014860725402832031,0.931,3.449,0.00043095046281814577
77999,0.802,0.001711716890335083,0.831,3.941,0.00043382530212402343
78999,0.882,0.0017059605121612549,0.893,3.975,0.00042900869846343995
79999,0.919,0.001493222713470459,0.926,3.466,0.0004306080102920532
80999,0.844,0.0016064908504486084,0.877,3.686,0.00043575925827026366
81999,0.864,0.0017316272258758544,0.883,3.898,0.0004439666032791138
82999,0.816,0.0017300090789794922,0.874,3.909,0.0004426033655802409
83999,0.851,0.0017781026363372803,0.869,4.001,0.000445204496383667
84999,0.804,0.0016609411239624024,0.853,3.935,0.0004220345338185628
85999,0.861,0.0017168290615081788,0.879,3.966,0.00043268057107925416
86999,0.893,0.0016242687702178954,0.906,3.842,0.0004220791737238566
87999,0.914,0.0016580555438995362,0.927,3.814,0.0004348928173383077
88999,0.928,0.0014916579723358153,0.949,3.328,0.00044713071584701536
89999,0.908,0.0016289420127868653,0.922,3.61,0.00045059127807617187
90999,0.944,0.0014549078941345215,0.957,3.379,0.00043053879737854004
