training_episode_index,mean_score,mean_time_per_episode,win_rate,mean_steps_per_episode,mean_time_per_step
99,1.0,0.004772391080856323,1.0,4.59,0.0010394560967172896
199,1.0,0.0046585237979888915,1.0,4.572,0.0010195013667855944
299,1.0,0.004795423030853271,1.0,4.311,0.001111211800859088
399,1.0,0.0048453032970428465,1.0,4.456,0.001085031003043765
499,1.0,0.005577803611755371,1.0,4.52,0.0012336131362687974
599,1.0,0.00579394268989563,1.0,4.544,0.0012769855604285285
699,1.0,0.00560417628288269,1.0,4.498,0.0012471670550959451
799,1.0,0.00597546124458313,1.0,4.587,0.0013035684423787254
899,1.0,0.006108273029327393,1.0,4.457,0.001361390535604386
999,1.0,0.005870503425598144,1.0,4.552,0.0012896046354657128
1099,1.0,0.005849058389663696,1.0,4.499,0.001302832700808843
1199,1.0,0.006088077306747436,1.0,4.709,0.0012924105976309095
1299,1.0,0.00578505277633667,1.0,4.447,0.0012995540485495614
1399,1.0,0.005954986333847046,1.0,4.483,0.0013261358371802739
1499,1.0,0.005619516134262085,1.0,4.44,0.0012651934464772542
1599,1.0,0.005496680974960327,1.0,4.302,0.0012753616301786333
1699,1.0,0.005747190237045288,1.0,4.35,0.001321110854546229
1799,1.0,0.005820969343185425,1.0,4.541,0.0012816376700287774
1899,1.0,0.005820004940032959,1.0,4.413,0.001317650827623549
1999,1.0,0.006408371686935425,1.0,4.662,0.0013661614142713092
2099,1.0,0.006005659103393555,1.0,4.4,0.0013613699467409225
2199,1.0,0.006364284753799438,1.0,4.64,0.001373087232737314
2299,1.0,0.006145482063293457,1.0,4.505,0.0013615674839133308
2399,1.0,0.006345455169677734,1.0,4.566,0.0013840081941513787
2499,1.0,0.006088693857192993,1.0,4.484,0.0013585099214599246
2599,1.0,0.006139076471328735,1.0,4.477,0.0013723821824505216
2699,1.0,0.005877034664154053,1.0,4.521,0.001297854772352037
2799,1.0,0.006138348340988159,1.0,4.499,0.001372923598686854
2899,1.0,0.006157474994659424,1.0,4.445,0.001379065500838416
2999,1.0,0.006331782102584839,1.0,4.454,0.0014216662219592503
3099,1.0,0.006148667335510254,1.0,4.485,0.0013712382214409965
3199,1.0,0.006009676933288574,1.0,4.474,0.0013438487555299486
3299,1.0,0.0061804094314575194,1.0,4.531,0.001362968271119254
3399,1.0,0.0061132264137268065,1.0,4.456,0.0013783255083220345
3499,1.0,0.006164450407028199,1.0,4.513,0.001362650656983966
3599,1.0,0.006221489429473877,1.0,4.61,0.0013552459012894404
3699,1.0,0.0061615509986877445,1.0,4.58,0.0013503629690124876
3799,1.0,0.006157174587249756,1.0,4.478,0.0013701793892042977
3899,1.0,0.00613215970993042,1.0,4.509,0.0013586402981054216
3999,1.0,0.006018571138381958,1.0,4.429,0.0013548981269200643
4099,1.0,0.006230447769165039,1.0,4.565,0.0013646359937531608
4199,1.0,0.006106159687042236,1.0,4.447,0.001371437853290921
4299,1.0,0.0061843287944793705,1.0,4.557,0.0013643264410041628
4399,1.0,0.006267742156982422,1.0,4.442,0.0014149751069999876
4499,1.0,0.006209909915924072,1.0,4.653,0.001328674794094903
4599,1.0,0.00581898283958435,1.0,4.495,0.0012945496652807507
4699,1.0,0.006628687381744385,1.0,4.523,0.0014599056402842204
4799,1.0,0.006086100578308105,1.0,4.458,0.0013761137306690216
4899,1.0,0.005873065948486328,1.0,4.502,0.0013037365303153084
4999,1.0,0.005939403295516968,1.0,4.52,0.0013108153263727824
