training_episode_index,mean_score,mean_time_per_episode,win_rate,mean_steps_per_episode,mean_time_per_step
45999,0.782,0.0019609172344207766,0.864,3.848,0.0005098999937375386
46999,0.679,0.0021435794830322267,0.804,4.004,0.0005341312130292256
47999,0.793,0.0020539321899414064,0.855,3.58,0.0005720945596694947
48999,0.831,0.0019642577171325682,0.894,3.727,0.0005276080171267191
49999,0.895,0.001763235330581665,0.931,3.517,0.0005008970340092977
50999,0.779,0.001977485418319702,0.867,3.966,0.0004984884103139242
51999,0.807,0.001978553056716919,0.87,3.851,0.0005130481441815695
52999,0.879,0.0016131045818328857,0.911,3.636,0.0004427613973617554
53999,0.815,0.00173630690574646,0.896,3.676,0.0004719858805338542
54999,0.899,0.0014959554672241211,0.934,3.451,0.00043378361463546755
55999,0.851,0.0017225050926208496,0.893,3.775,0.00045654255549112954
56999,0.842,0.001665313959121704,0.9,3.824,0.00043537933429082235
57999,0.863,0.0017898836135864257,0.914,3.919,0.00045658512115478517
58999,0.858,0.002474574327468872,0.896,3.516,0.0007004792849222819
59999,0.856,0.001775057315826416,0.918,3.554,0.0004997089624404908
60999,0.825,0.0014618306159973145,0.881,3.397,0.0004293417970339457
61999,0.932,0.0018731000423431396,0.947,3.516,0.0005324662963549296
62999,0.91,0.0015774729251861572,0.944,3.399,0.00046466313600540164
63999,0.76,0.001937115430831909,0.834,3.898,0.0004967417438824971
64999,0.945,0.001484691858291626,0.958,3.487,0.00042574904759724934
65999,0.773,0.0016241896152496338,0.836,3.624,0.00044695063829422
66999,0.875,0.0017117583751678467,0.906,4.013,0.00042654946645100914
67999,0.737,0.0016968963146209717,0.831,3.993,0.00042508010466893513
68999,0.938,0.0014856956005096435,0.956,3.43,0.00043333053986231485
69999,0.655,0.001608062744140625,0.777,3.85,0.0004176599899927775
70999,0.908,0.001512178659439087,0.946,3.536,0.00042805317640304567
71999,0.898,0.001407682418823242,0.936,3.311,0.0004252240220705668
72999,0.928,0.0014032325744628906,0.949,3.304,0.0004244686206181844
73999,0.904,0.001528379201889038,0.938,3.646,0.00041915005842844646
74999,0.849,0.0015202555656433105,0.908,3.473,0.0004377088785171509
75999,0.888,0.0019549200534820558,0.92,3.826,0.0005115829825401306
76999,0.952,0.0016377806663513184,0.956,3.599,0.00045524880488713584
77999,0.886,0.0015256705284118653,0.931,3.462,0.0004403826395670573
78999,0.925,0.0014715006351470948,0.942,3.335,0.00044113744894663494
79999,0.949,0.0014719805717468262,0.965,3.445,0.00042710740168889366
80999,0.92,0.0014947504997253418,0.941,3.467,0.0004306686083475749
81999,0.932,0.0015628824234008788,0.943,3.219,0.00048340644439061483
82999,0.869,0.0016920535564422608,0.922,3.43,0.0004939984758694966
83999,0.924,0.0016805386543273925,0.94,3.67,0.0004581593871116638
84999,0.831,0.003064533710479736,0.871,4.038,0.000755146054426829
85999,0.877,0.0016002705097198486,0.913,3.574,0.00044630419810613
86999,0.917,0.002128268003463745,0.923,3.855,0.0005523347695668538
87999,0.941,0.001558013677597046,0.959,3.408,0.0004566026608149211
88999,0.934,0.0014241738319396972,0.951,3.249,0.0004381368160247803
89999,0.95,0.001592149257659912,0.952,3.562,0.00044757664601008097
90999,0.909,0.0016517810821533203,0.933,3.48,0.0004750621199607849
