training_episode_index,mean_score,mean_time_per_episode,win_rate,mean_steps_per_episode,mean_time_per_step
73999,0.657,0.004046200275421142,0.807,3.405,0.0011882076938947042
74999,0.681,0.00403809118270874,0.818,3.405,0.0011857886870702107
75999,0.691,0.004024293422698975,0.822,3.401,0.0011827781875928243
76999,0.685,0.004026853799819946,0.813,3.404,0.0011830090959866842
77999,0.684,0.004035383701324463,0.818,3.394,0.001188763431708018
78999,0.658,0.003982323408126831,0.807,3.362,0.0011842111269632976
79999,0.672,0.0040230932235717776,0.812,3.4,0.001183436628182729
80999,0.694,0.004013504505157471,0.824,3.379,0.0011879279534022012
81999,0.655,0.004063289642333984,0.8,3.425,0.0011861487070719402
82999,0.649,0.004066963672637939,0.8,3.427,0.001186079752445221
83999,0.684,0.004051809787750244,0.818,3.414,0.0011865620374679566
84999,0.675,0.004025182008743286,0.809,3.406,0.001181704330444336
85999,0.694,0.004091747283935547,0.826,3.371,0.0012141412337621053
86999,0.696,0.0040425598621368405,0.827,3.395,0.00118991463581721
87999,0.67,0.004109498500823975,0.815,3.398,0.0012097089529037475
88999,0.69,0.004083989381790161,0.822,3.392,0.00120349573691686
89999,0.705,0.00403363299369812,0.827,3.394,0.0011890013535817464
90999,0.69,0.003973634481430054,0.818,3.405,0.001166689149538676
91999,0.687,0.004053709983825683,0.816,3.396,0.0011928667982419332
92999,0.673,0.003971951723098755,0.815,3.383,0.0011736205339431764
