training_episode_index,mean_score,mean_time_per_episode,win_rate,mean_steps_per_episode,mean_time_per_step
99,0.57,0.031745805740356445,0.57,44.53,0.0007123369614283244
199,1.0,0.0032861495018005372,1.0,4.56,0.0007245473946843828
299,1.0,0.0034960293769836425,1.0,4.66,0.0007486844431786311
399,1.0,0.0033460617065429687,1.0,4.69,0.0007132597281819298
499,1.0,0.003353664875030518,1.0,4.73,0.0007080554933775039
599,1.0,0.003855414390563965,1.0,4.38,0.0008440512475513277
699,1.0,0.0037732529640197754,1.0,4.85,0.0007773067951202393
799,1.0,0.003356783390045166,1.0,4.42,0.0007573090507870629
899,1.0,0.0036580061912536623,1.0,4.74,0.0007770023998760042
999,1.0,0.0033498573303222656,1.0,4.29,0.0007794917793500991
1099,1.0,0.003559391498565674,1.0,4.67,0.0007569731104941595
1199,1.0,0.0037346720695495606,1.0,4.28,0.0008318138406390236
1299,1.0,0.003849964141845703,1.0,4.5,0.0008526026549793425
1399,1.0,0.0032212066650390623,1.0,4.24,0.0007605180797122773
1499,1.0,0.0032850074768066406,1.0,4.33,0.0007528810529481798
1599,1.0,0.0034506750106811524,1.0,4.82,0.0007141639874095008
1699,1.0,0.0033544993400573733,1.0,4.7,0.0007185880485035124
1799,1.0,0.0035868406295776365,1.0,4.63,0.0007679564839317685
1899,1.0,0.0034803462028503416,1.0,4.59,0.000769047512894585
1999,1.0,0.003391108512878418,1.0,4.4,0.0007717056671778361
2099,1.0,0.003630390167236328,1.0,4.65,0.0007828855429376874
2199,1.0,0.003653852939605713,1.0,4.76,0.0007645093401273092
2299,1.0,0.0034449434280395506,1.0,4.43,0.0007824401798702422
2399,1.0,0.0038700413703918455,1.0,4.45,0.0008448217993690854
2499,1.0,0.0035916757583618164,1.0,4.7,0.0007630257095609393
2599,1.0,0.003567483425140381,1.0,4.7,0.0007624842013631548
2699,1.0,0.0033610916137695314,1.0,4.37,0.0007688509907041277
2799,1.0,0.003304738998413086,1.0,4.41,0.0007484488998140608
2899,1.0,0.003175008296966553,1.0,4.21,0.0007520289960361663
2999,1.0,0.0033806729316711425,1.0,4.74,0.0007118877144086928
3099,1.0,0.0035114812850952147,1.0,4.59,0.0007670859325499762
3199,1.0,0.003383440971374512,1.0,4.42,0.0007674679245267596
3299,1.0,0.0033122754096984864,1.0,4.36,0.0007606899851844424
3399,1.0,0.003501627445220947,1.0,4.51,0.0007810159098534357
3499,1.0,0.0035767197608947755,1.0,4.5,0.0007990681500661941
3599,1.0,0.003279743194580078,1.0,4.35,0.0007594960303533645
3699,1.0,0.00347867488861084,1.0,4.55,0.0007719367089725676
3799,1.0,0.003807053565979004,1.0,4.96,0.0007718915655499413
3899,1.0,0.0035856080055236814,1.0,4.77,0.0007514622977801732
3999,1.0,0.003283364772796631,1.0,4.6,0.0007120413269315447
4099,1.0,0.0032213354110717774,1.0,4.44,0.0007290474545387994
4199,1.0,0.003111100196838379,1.0,4.37,0.0007136440220333281
4299,1.0,0.003197345733642578,1.0,4.44,0.0007199248813447498
4399,1.0,0.002967705726623535,1.0,4.22,0.0007029060863313221
4499,1.0,0.0033957743644714355,1.0,4.53,0.0007481255304245722
4599,1.0,0.0031799912452697755,1.0,4.28,0.00074747843117941
4699,1.0,0.003305940628051758,1.0,4.61,0.0007188667825290135
4799,1.0,0.0030187726020812987,1.0,4.19,0.0007232520608674912
4899,1.0,0.0034421467781066894,1.0,4.86,0.0007073749587649391
4999,1.0,0.0033062267303466796,1.0,4.59,0.0007220784823099772
5099,1.0,0.003244671821594238,1.0,4.34,0.0007470107816514515
5199,1.0,0.003538789749145508,1.0,4.47,0.0007955690196582249
5299,1.0,0.0034770989418029786,1.0,4.79,0.0007245234648386637
5399,1.0,0.0038614726066589357,1.0,5.02,0.0007696417484964643
5499,1.0,0.004311761856079102,1.0,4.63,0.0010029739851043337
5599,1.0,0.003176608085632324,1.0,4.4,0.0007231122482390631
5699,1.0,0.0031592416763305663,1.0,4.44,0.0007116349651699975
5799,1.0,0.003426845073699951,1.0,4.51,0.0007643838950565883
5899,1.0,0.0038545989990234376,1.0,4.64,0.000843800167242686
5999,1.0,0.0031994199752807618,1.0,4.43,0.0007196026813416254
6099,1.0,0.003589484691619873,1.0,4.58,0.0007869557340939839
6199,1.0,0.003077981472015381,1.0,4.17,0.0007338313942863827
6299,1.0,0.003221540451049805,1.0,4.44,0.0007275766191028413
6399,1.0,0.0031881022453308107,1.0,4.29,0.0007381461745216733
6499,1.0,0.003947324752807617,1.0,4.6,0.0009494841411000207
6599,1.0,0.0037061691284179686,1.0,4.44,0.0008326549558412462
