training_episode_index,mean_score,mean_time_per_episode,win_rate,mean_steps_per_episode,mean_time_per_step
37999,0.747,0.0018704316616058349,0.854,3.82,0.0004894896586736043
38999,0.696,0.0019855949878692628,0.806,4.018,0.0004940162976582845
39999,0.838,0.0016566305160522462,0.902,3.392,0.0004882557431856791
40999,0.718,0.0018588316440582276,0.82,3.806,0.0004874078909556071
41999,0.822,0.0018803470134735108,0.877,3.744,0.0005023273746172587
42999,0.797,0.001903916358947754,0.848,3.952,0.00048202383518218994
43999,0.857,0.0018132369518280029,0.89,3.686,0.0004912793437639872
44999,0.843,0.00200366473197937,0.878,4.029,0.0004971530477205912
45999,0.667,0.0020791380405426026,0.747,4.228,0.0004915847897529602
46999,0.872,0.0016907610893249511,0.892,3.521,0.000479907747109731
47999,0.826,0.0017267711162567139,0.881,3.484,0.0004954225103060404
48999,0.682,0.0020609016418457033,0.78,4.149,0.0004966310540835063
49999,0.886,0.0016987566947937011,0.924,3.431,0.0004951394001642863
50999,0.829,0.0017690460681915284,0.876,3.606,0.0004904573917388916
51999,0.724,0.0019446253776550294,0.827,3.892,0.000499630073706309
52999,0.823,0.0019217100143432617,0.856,3.957,0.00048554449876149497
53999,0.8,0.0021041388511657713,0.869,3.985,0.0005279177149136861
54999,0.865,0.0019261264801025391,0.892,3.867,0.000497898813088735
55999,0.862,0.0019428317546844483,0.888,3.887,0.0004995394706726075
56999,0.843,0.0019539124965667724,0.871,3.995,0.000488770349820455
57999,0.775,0.0019832391738891604,0.861,4.051,0.0004894721508026123
58999,0.826,0.0017019624710083007,0.883,3.438,0.0004956720193227132
59999,0.728,0.0018349318504333495,0.808,3.612,0.0005078145821889241
60999,0.849,0.0018885693550109864,0.891,3.786,0.0004986614863077799
61999,0.843,0.001981414556503296,0.872,3.955,0.0005010206063588461
62999,0.793,0.0019780964851379393,0.846,4.05,0.0004883839050928752
63999,0.727,0.0020976109504699707,0.827,4.181,0.0005021317521731059
64999,0.841,0.0020313048362731933,0.845,4.13,0.0004917279760042827
65999,0.76,0.0020816705226898193,0.803,4.229,0.000492284381389618
66999,0.768,0.0019430081844329834,0.832,3.877,0.0005011634588241577
67999,0.81,0.0018531627655029297,0.87,3.893,0.00047567481199900307
68999,0.879,0.001835261821746826,0.898,3.809,0.00048176305691401166
69999,0.722,0.00214989972114563,0.779,4.447,0.0004834091305732727
70999,0.748,0.0020393049716949463,0.81,4.187,0.000487101149559021
71999,0.76,0.002049022912979126,0.825,4.183,0.0004897498369216919
72999,0.811,0.002050412893295288,0.849,4.142,0.000495195738474528
73999,0.838,0.001987540006637573,0.838,4.144,0.0004795376459757487
74999,0.841,0.002007192611694336,0.866,4.144,0.0004845851222674052
75999,0.914,0.0017761201858520507,0.931,3.657,0.0004857554038365682
76999,0.906,0.001777942419052124,0.917,3.704,0.00048041911919911704
77999,0.759,0.0019777922630310057,0.817,4.075,0.0004853708744049072
78999,0.807,0.001983303070068359,0.845,4.092,0.00048455555041631063
79999,0.888,0.0017928633689880372,0.922,3.655,0.0004910509506861368
80999,0.896,0.0016519970893859863,0.924,3.456,0.000478078289826711
81999,0.788,0.0020271556377410888,0.836,4.14,0.000489201017220815
82999,0.797,0.0018879835605621338,0.855,3.835,0.0004924248576164246
83999,0.898,0.002039229154586792,0.915,3.93,0.0005191500584284464
84999,0.763,0.001943822145462036,0.852,3.71,0.0005238991061846416
85999,0.832,0.002061591386795044,0.884,3.857,0.0005353928645451864
86999,0.906,0.0016720707416534423,0.922,3.424,0.0004883720993995666
87999,0.916,0.002601288557052612,0.916,3.533,0.0007328557689984639
88999,0.881,0.0020357413291931152,0.913,3.953,0.0005150762399037679
89999,0.85,0.001991993188858032,0.875,4.006,0.0004967919786771139
90999,0.906,0.0018409574031829834,0.924,3.784,0.0004862333615620931
91999,0.935,0.0017343394756317138,0.941,3.518,0.000493133262793223
92999,0.895,0.0018720707893371581,0.932,3.876,0.0004828597108523051
93999,0.904,0.0018806917667388917,0.919,3.784,0.0004970994313557943
94999,0.887,0.0019284167289733887,0.914,3.946,0.0004885718743006389
95999,0.945,0.0018618016242980958,0.954,3.873,0.0004806544065475464
96999,0.89,0.001785144329071045,0.922,3.647,0.0004891287167867025
97999,0.938,0.0018386061191558837,0.955,3.794,0.0004842815319697062
98999,0.921,0.0018972477912902832,0.921,3.888,0.0004877096732457479
99999,0.9,0.0018305823802947999,0.918,3.647,0.0005013116598129272
