training_episode_index,mean_score,mean_time_per_episode,win_rate,mean_steps_per_episode,mean_time_per_step
81999,0.805,0.002372504949569702,0.866,3.516,0.0006725350856781006
82999,0.22,0.0026637723445892335,0.589,4.066,0.0006543959538141887
83999,0.49,0.0027121593952178953,0.639,4.199,0.0006479516466458638
84999,0.29,0.0029297361373901367,0.583,4.226,0.0006934420506159465
85999,0.503,0.0024594330787658693,0.713,3.994,0.0006164077043533325
86999,0.219,0.0024169654846191405,0.582,4.003,0.0006037309130032857
87999,0.577,0.002425218343734741,0.764,3.831,0.0006322433630625406
88999,0.628,0.002350900411605835,0.761,4.017,0.0005859033783276876
89999,0.479,0.0029504554271698,0.652,4.599,0.0006421731630961101
90999,0.327,0.002452953815460205,0.628,3.874,0.000632037882010142
91999,0.478,0.0025707740783691407,0.698,3.979,0.0006447794000307719
92999,0.245,0.0027247593402862547,0.498,4.475,0.0006084671457608541
93999,0.487,0.002565979242324829,0.711,3.971,0.0006484027663866678
94999,0.257,0.0025300676822662353,0.544,4.339,0.0005836315313975017
95999,0.201,0.0026372761726379396,0.56,3.986,0.0006605544249216716
96999,0.367,0.002598944425582886,0.638,4.147,0.0006278109749158224
97999,0.578,0.002386350631713867,0.745,3.92,0.0006086637934048971
98999,0.598,0.0026669082641601564,0.719,4.309,0.0006181124846140544
99999,0.476,0.0028087384700775145,0.664,4.058,0.0006941040396690369
