training_episode_index,mean_score,mean_time_per_episode,win_rate,mean_steps_per_episode,mean_time_per_step
99,1.0,0.004808976173400879,1.0,4.111,0.00118427513781048
199,1.0,0.00474823784828186,1.0,4.009,0.001178044349238986
299,1.0,0.004407463312149048,1.0,4.02,0.0010951456898734683
399,1.0,0.004739119052886963,1.0,4.004,0.0011913324963478814
499,1.0,0.004578032255172729,1.0,3.922,0.0011783457557360331
599,1.0,0.004505139112472534,1.0,3.937,0.0011418461901800973
699,1.0,0.004840348482131958,1.0,4.051,0.0011948287697065444
799,1.0,0.004765841007232666,1.0,4.062,0.00117233704158238
899,1.0,0.004636326313018799,1.0,4.038,0.001146679072720664
999,1.0,0.004404947519302368,1.0,3.881,0.0011338732821600777
1099,1.0,0.004415675401687622,1.0,3.974,0.0011123343229293822
1199,1.0,0.004474184274673462,1.0,3.992,0.0011211205073765346
1299,1.0,0.004499563932418823,1.0,4.044,0.0011123243025371007
1399,1.0,0.004465684175491333,1.0,4.019,0.0011095034468741644
1499,1.0,0.004392864227294922,1.0,3.992,0.0011025740714300247
1599,1.0,0.0043899183273315425,1.0,3.968,0.0011056684471312023
1699,1.0,0.004430912733078003,1.0,4.023,0.0011012400263831728
1799,1.0,0.0043580801486969,1.0,3.933,0.0011094976073219662
1899,1.0,0.004394144058227539,1.0,3.987,0.0011003503958384195
1999,1.0,0.004420089960098267,1.0,4.003,0.001102823783670153
2099,1.0,0.004456612825393677,1.0,4.005,0.0011127742767333985
2199,1.0,0.004511983871459961,1.0,4.059,0.0011122786533264886
2299,1.0,0.004415300846099854,1.0,3.932,0.0011226018377712794
2399,1.0,0.004566697120666504,1.0,4.032,0.001134202606337411
2499,1.0,0.004529504537582397,1.0,4.017,0.001126875308581761
2599,1.0,0.04569694948196411,1.0,3.998,0.011424712170305705
2699,1.0,0.004747193336486816,1.0,4.038,0.001176087316444942
2799,1.0,0.004722507476806641,1.0,3.962,0.0011928761800130208
2899,1.0,0.004545049428939819,1.0,3.88,0.0011718507187707084
2999,1.0,0.004474347352981568,1.0,3.941,0.001137025669075194
3099,1.0,0.004603601455688476,1.0,4.066,0.0011324532906214395
3199,1.0,0.0045587122440338135,1.0,3.982,0.0011456404731387184
3299,1.0,0.004457185745239258,1.0,3.962,0.001125863666193826
3399,1.0,0.004537505626678467,1.0,3.991,0.0011344764033953349
3499,1.0,0.004528459310531616,1.0,4.045,0.001121052951472146
3599,1.0,0.004460988521575927,1.0,3.957,0.0011272726444970995
3699,1.0,0.004428600072860718,1.0,3.944,0.0011227167010307312
3799,1.0,0.0047268025875091555,1.0,4.15,0.001137277430579776
3899,1.0,0.004659064769744873,1.0,4.1,0.0011357789533478872
3999,1.0,0.004657569169998169,1.0,4.036,0.0011543614007177808
4099,1.0,0.004574126243591309,1.0,3.995,0.001143218693846748
4199,1.0,0.004655091285705566,1.0,4.033,0.0011527951183773223
4299,1.0,0.004707088232040405,1.0,4.1,0.0011497652786118643
4399,1.0,0.004642737627029419,1.0,4.055,0.001144060334137508
4499,1.0,0.004561861991882324,1.0,4.027,0.0011332617805117652
4599,1.0,0.0044973669052124025,1.0,3.967,0.0011345132674489703
4699,1.0,0.004531644582748413,1.0,4.026,0.0011267885537374588
4799,1.0,0.004598128080368042,1.0,4.004,0.0011485922211692447
4899,0.722,0.020147917509078978,0.861,17.782,0.0011371952059912303
4999,1.0,0.004367167472839355,1.0,3.91,0.0011188178942317054
5099,1.0,0.004554960489273071,1.0,4.05,0.0011246632172947839
5199,1.0,0.0046170494556427005,1.0,4.069,0.0011356108483814057
5299,1.0,0.004500720262527466,1.0,3.924,0.001148140681925274
5399,1.0,0.004512768983840942,1.0,3.926,0.0011502719487462725
5499,1.0,0.004558535814285278,1.0,3.963,0.0011499792967523848
5599,1.0,0.005394134759902954,1.0,4.724,0.0011425750255584716
5699,1.0,0.004630600690841675,1.0,4.131,0.001119726404121944
5799,1.0,0.004464914083480835,1.0,3.971,0.001124183414095924
5899,1.0,0.004571402788162231,1.0,3.986,0.0011459242854799543
5999,1.0,0.004425111055374145,1.0,3.946,0.0011213054895401
6099,1.0,0.0044406547546386715,1.0,3.977,0.0011167467741739182
6199,1.0,0.004409029006958008,1.0,3.926,0.001124086090496608
6299,1.0,0.00443023419380188,1.0,3.964,0.0011171002058755783
6399,1.0,0.004615741014480591,1.0,4.128,0.0011184184273084004
6499,0.308,0.04223340630531311,0.654,36.748,0.0011495472595805213
6599,1.0,0.005095279455184937,1.0,4.05,0.001255824212800889
6699,1.0,0.004557019233703614,1.0,3.906,0.001166720447653816
6799,0.626,0.02466283679008484,0.813,21.775,0.0011327921538125901
6899,0.038,1.2705967488288878,0.519,49.533,0.013282522496382395
6999,1.0,0.00469961428642273,1.0,4.075,0.001153134032090505
7099,1.0,0.004574723720550537,1.0,3.878,0.0011795961181322733
7199,0.854,0.012672021627426148,0.927,11.111,0.0011407656846727644
7299,1.0,0.004805875062942505,1.0,4.074,0.0011779805319649833
7399,1.0,0.004665642499923706,1.0,3.927,0.0011900115609169005
7499,1.0,0.004719699859619141,1.0,3.947,0.001197372772012438
7599,1.0,0.004673929691314698,1.0,4.024,0.0011612346070153372
7699,1.0,0.005391037702560425,1.0,4.207,0.0012948236794698806
7799,1.0,0.004840023994445801,1.0,4.029,0.0012042658522015525
7899,1.0,0.00469141960144043,1.0,3.942,0.0011901870052019755
7999,1.0,0.0055128374099731444,1.0,4.02,0.0013805561797959464
8099,1.0,0.0046935324668884275,1.0,4.051,0.001161453394095103
8199,1.0,0.005377882242202759,1.0,3.968,0.001358524051166716
8299,1.0,0.00498046064376831,1.0,4.026,0.001236448145480383
8399,1.0,0.004539889335632324,1.0,4.145,0.0010951438097726732
8499,1.0,0.004551566362380981,1.0,4.11,0.0011051836337362018
8599,1.0,0.0044515254497528075,1.0,4.13,0.0010779975011235192
8699,0.722,0.01958114004135132,0.861,17.266,0.0011068087813967751
8799,1.0,0.0046649956703186035,1.0,4.037,0.0011471331908589318
8899,1.0,0.004343398571014404,1.0,4.039,0.0010743427265258061
8999,1.0,0.004386881589889527,1.0,4.08,0.0010762062799362909
9099,1.0,0.004351907253265381,1.0,4.049,0.0010753250593230838
9199,1.0,0.004326669454574585,1.0,4.003,0.0010800680245671953
9299,1.0,0.004315823316574097,1.0,3.954,0.0010935158757936388
9399,1.0,0.004285135507583618,1.0,3.95,0.0010845653159277779
9499,1.0,0.004263760089874268,1.0,4.097,0.001041477562699999
9599,0.536,0.028544830560684204,0.768,25.994,0.0010971524205661955
9699,1.0,0.004644451379776001,1.0,4.087,0.0011438469852719988
9799,1.0,0.004194929838180542,1.0,3.983,0.0010538386066754658
9899,1.0,0.003986091852188111,1.0,3.961,0.0010074844104903085
9999,1.0,0.003921906948089599,1.0,4.063,0.0009679133767173404
